"location"	"sample_collect_date"	"shot_1"	"shot_2"	"shot_3"	"shot_4"
"Kendrick"	2021-10-19	0	0	0	0
"Kendrick"	2021-10-20	0	0	1	0
"Kendrick"	2021-10-21	1	1	1	0
"Kendrick"	2021-10-22	0	0	3	0
"Kendrick"	2021-10-23	0	1	0	0
"Kendrick"	2021-10-24	0	0	0	0
"Kendrick"	2021-10-25	0	0	1	0
"Kendrick"	2021-10-26	0	0	2	0
"Kendrick"	2021-10-27	3	0	2	0
"Kendrick"	2021-10-28	2	1	6	0
"Kendrick"	2021-10-29	0	3	2	0
"Kendrick"	2021-10-30	0	0	0	0
"Kendrick"	2021-10-31	0	0	0	0
"Kendrick"	2021-11-01	0	1	0	0
"Kendrick"	2021-11-02	0	0	6	0
"Kendrick"	2021-11-03	1	1	1	0
"Kendrick"	2021-11-04	1	0	1	0
"Kendrick"	2021-11-05	0	0	1	0
"Kendrick"	2021-11-06	0	0	1	0
"Kendrick"	2021-11-07	0	0	0	0
"Kendrick"	2021-11-08	0	0	1	0
"Kendrick"	2021-11-09	0	0	0	0
"Kendrick"	2021-11-10	0	0	0	0
"Kendrick"	2021-11-11	0	0	0	0
"Kendrick"	2021-11-12	2	1	0	0
"Kendrick"	2021-11-13	0	0	0	0
"Kendrick"	2021-11-14	0	0	0	0
"Kendrick"	2021-11-15	1	0	0	0
"Kendrick"	2021-11-16	0	0	1	0
"Kendrick"	2021-11-17	0	2	2	0
"Kendrick"	2021-11-18	0	1	7	0
"Kendrick"	2021-11-19	0	0	4	0
"Kendrick"	2021-11-20	0	0	0	0
"Kendrick"	2021-11-21	0	0	0	0
"Kendrick"	2021-11-22	0	0	2	0
"Kendrick"	2021-11-23	1	0	2	0
"Kendrick"	2021-11-24	0	0	1	0
"Kendrick"	2021-11-25	0	0	0	0
"Kendrick"	2021-11-26	0	0	0	0
"Kendrick"	2021-11-27	0	0	0	0
"Kendrick"	2021-11-28	0	0	0	0
"Kendrick"	2021-11-29	0	0	2	0
"Kendrick"	2021-11-30	0	0	3	0
"Kendrick"	2021-12-01	0	0	5	0
"Kendrick"	2021-12-02	0	0	3	0
"Kendrick"	2021-12-03	1	2	2	0
"Kendrick"	2021-12-04	0	0	1	0
"Kendrick"	2021-12-05	0	0	1	0
"Kendrick"	2021-12-06	0	0	1	0
"Kendrick"	2021-12-07	0	0	3	0
"Kendrick"	2021-12-08	0	0	1	0
"Kendrick"	2021-12-09	1	0	3	0
"Kendrick"	2021-12-10	0	1	0	0
"Kendrick"	2021-12-11	0	0	1	0
"Kendrick"	2021-12-12	0	0	0	0
"Kendrick"	2021-12-13	1	1	0	0
"Kendrick"	2021-12-14	0	0	1	0
"Kendrick"	2021-12-15	0	0	5	0
"Kendrick"	2021-12-16	0	0	1	0
"Kendrick"	2021-12-17	0	0	2	0
"Kendrick"	2021-12-18	0	0	0	0
"Kendrick"	2021-12-19	0	0	0	0
"Kendrick"	2021-12-20	0	0	4	0
"Kendrick"	2021-12-21	0	0	1	0
"Kendrick"	2021-12-22	0	0	1	0
"Kendrick"	2021-12-23	1	1	3	0
"Kendrick"	2021-12-24	0	0	0	0
"Kendrick"	2021-12-25	0	0	0	0
"Kendrick"	2021-12-26	0	1	0	0
"Kendrick"	2021-12-27	0	0	0	0
"Kendrick"	2021-12-28	1	0	2	0
"Kendrick"	2021-12-29	1	0	1	0
"Kendrick"	2021-12-30	0	0	0	0
"Kendrick"	2021-12-31	0	0	0	0
"Kendrick"	2022-01-01	0	0	0	0
"Kendrick"	2022-01-02	0	0	0	0
"Kendrick"	2022-01-03	0	0	0	0
"Kendrick"	2022-01-04	0	0	3	0
"Kendrick"	2022-01-05	0	0	0	0
"Kendrick"	2022-01-06	0	0	0	0
"Kendrick"	2022-01-07	0	0	2	0
"Kendrick"	2022-01-08	0	0	0	0
"Kendrick"	2022-01-09	0	0	0	0
"Kendrick"	2022-01-10	1	1	1	0
"Kendrick"	2022-01-11	0	0	0	0
"Kendrick"	2022-01-12	0	0	0	0
"Kendrick"	2022-01-13	0	0	5	0
"Kendrick"	2022-01-14	0	1	1	0
"Kendrick"	2022-01-15	0	0	0	0
"Kendrick"	2022-01-16	0	0	0	0
"Kendrick"	2022-01-17	0	0	1	0
"Kendrick"	2022-01-18	0	1	0	0
"Kendrick"	2022-01-19	0	0	1	0
"Kendrick"	2022-01-20	0	0	0	0
"Kendrick"	2022-01-21	0	0	0	0
"Kendrick"	2022-01-22	0	0	0	0
"Kendrick"	2022-01-23	0	0	0	0
"Kendrick"	2022-01-24	0	0	0	0
"Kendrick"	2022-01-25	0	0	1	0
"Kendrick"	2022-01-26	0	0	1	0
"Kendrick"	2022-01-27	1	0	0	0
"Kendrick"	2022-01-28	0	0	0	0
"Kendrick"	2022-01-29	0	0	0	0
"Kendrick"	2022-01-30	0	0	0	0
"Kendrick"	2022-01-31	0	0	0	0
"Kendrick"	2022-02-01	0	0	1	0
"Kendrick"	2022-02-02	0	0	0	0
"Kendrick"	2022-02-03	0	0	0	0
"Kendrick"	2022-02-04	0	0	0	0
"Kendrick"	2022-02-05	0	0	0	0
"Kendrick"	2022-02-06	0	0	0	0
"Kendrick"	2022-02-07	0	1	0	0
"Kendrick"	2022-02-08	0	0	1	0
"Kendrick"	2022-02-09	0	0	0	0
"Kendrick"	2022-02-10	0	0	0	0
"Kendrick"	2022-02-11	0	0	0	0
"Kendrick"	2022-02-12	0	0	0	0
"Kendrick"	2022-02-13	0	0	0	0
"Kendrick"	2022-02-14	0	0	1	0
"Kendrick"	2022-02-15	1	0	0	0
"Kendrick"	2022-02-16	0	0	0	0
"Kendrick"	2022-02-17	0	0	0	0
"Kendrick"	2022-02-18	0	0	0	0
"Kendrick"	2022-02-19	0	0	0	0
"Kendrick"	2022-02-20	0	0	0	0
"Kendrick"	2022-02-21	0	0	0	0
"Kendrick"	2022-02-22	0	1	0	0
"Kendrick"	2022-02-23	0	0	0	0
"Kendrick"	2022-02-24	0	0	0	0
"Kendrick"	2022-02-25	0	0	1	0
"Kendrick"	2022-02-26	1	0	0	0
"Kendrick"	2022-02-27	0	0	0	0
"Kendrick"	2022-02-28	0	0	0	0
"Kendrick"	2022-03-01	0	0	0	0
"Kendrick"	2022-03-02	0	0	0	0
"Kendrick"	2022-03-03	0	0	0	0
"Kendrick"	2022-03-04	0	0	0	0
"Kendrick"	2022-03-05	0	0	0	0
"Kendrick"	2022-03-06	0	0	0	0
"Kendrick"	2022-03-07	0	0	0	0
"Kendrick"	2022-03-08	0	0	0	0
"Kendrick"	2022-03-09	0	0	0	0
"Kendrick"	2022-03-10	0	0	1	0
"Kendrick"	2022-03-11	0	0	1	0
"Kendrick"	2022-03-12	0	0	0	0
"Kendrick"	2022-03-13	0	0	0	0
"Kendrick"	2022-03-14	0	0	0	0
"Kendrick"	2022-03-15	1	0	1	0
"Kendrick"	2022-03-16	0	1	0	0
"Kendrick"	2022-03-17	0	0	0	0
"Kendrick"	2022-03-18	0	0	0	0
"Kendrick"	2022-03-19	0	0	0	0
"Kendrick"	2022-03-20	0	0	0	0
"Kendrick"	2022-03-21	0	0	0	0
"Kendrick"	2022-03-22	0	0	0	0
"Kendrick"	2022-03-23	0	0	0	0
"Kendrick"	2022-03-24	0	0	0	0
"Kendrick"	2022-03-25	0	0	2	0
"Kendrick"	2022-03-26	0	0	0	0
"Kendrick"	2022-03-27	0	0	0	0
"Kendrick"	2022-03-28	0	0	0	0
"Kendrick"	2022-03-29	0	0	0	0
"Kendrick"	2022-03-30	0	0	0	0
"Kendrick"	2022-03-31	0	0	0	0
"Kendrick"	2022-04-01	2	1	0	0
"Kendrick"	2022-04-02	0	0	0	0
"Kendrick"	2022-04-03	0	0	0	0
"Kendrick"	2022-04-04	0	0	0	0
"Kendrick"	2022-04-05	0	0	0	0
"Kendrick"	2022-04-06	0	0	0	1
"Kendrick"	2022-04-07	0	0	0	0
"Kendrick"	2022-04-08	0	0	0	2
"Kendrick"	2022-04-09	0	0	0	0
"Kendrick"	2022-04-10	0	0	0	0
"Kendrick"	2022-04-11	0	0	0	4
"Kendrick"	2022-04-12	0	0	0	0
"Kendrick"	2022-04-13	0	0	2	0
"Kendrick"	2022-04-14	0	1	1	6
"Kendrick"	2022-04-15	0	0	0	0
"Kendrick"	2022-04-16	0	0	0	0
"Kendrick"	2022-04-17	0	0	0	0
"Kendrick"	2022-04-18	0	1	1	0
"Kendrick"	2022-04-19	0	0	1	3
"Kendrick"	2022-04-20	0	0	0	0
"Kendrick"	2022-04-21	0	0	0	0
"Kendrick"	2022-04-22	0	0	0	1
"Kendrick"	2022-04-23	0	0	0	0
"Kendrick"	2022-04-24	0	0	0	0
"Kendrick"	2022-04-25	0	0	0	0
"Kendrick"	2022-04-26	0	0	0	0
"Kendrick"	2022-04-27	0	0	0	1
"Kendrick"	2022-04-28	0	0	0	0
"Kendrick"	2022-04-29	0	2	0	0
"Kendrick"	2022-04-30	0	0	0	0
"Kendrick"	2022-05-01	0	0	0	0
"Kendrick"	2022-05-02	0	0	0	0
"Kendrick"	2022-05-03	0	0	0	0
"Kendrick"	2022-05-04	0	0	0	0
"Kendrick"	2022-05-05	0	0	0	0
"Kendrick"	2022-05-06	0	0	0	1
"Kendrick"	2022-05-07	0	0	0	0
"Kendrick"	2022-05-08	0	0	0	0
"Kendrick"	2022-05-09	0	0	0	0
"Kendrick"	2022-05-10	0	0	0	0
"Kendrick"	2022-05-11	0	0	0	2
"Kendrick"	2022-05-12	0	0	0	0
"Kendrick"	2022-05-13	0	0	0	0
"Kendrick"	2022-05-14	0	0	0	0
"Kendrick"	2022-05-15	0	0	0	0
"Kendrick"	2022-05-16	0	0	0	0
"Kendrick"	2022-05-17	0	0	0	0
"Kendrick"	2022-05-18	0	0	0	0
"Kendrick"	2022-05-19	0	0	1	0
"Kendrick"	2022-05-20	0	0	0	1
"Kendrick"	2022-05-21	0	0	0	0
"Kendrick"	2022-05-22	0	0	0	0
"Kendrick"	2022-05-23	0	0	0	0
"Kendrick"	2022-05-24	0	0	0	0
"Kendrick"	2022-05-25	0	0	0	0
"Kendrick"	2022-05-26	0	0	0	0
"Kendrick"	2022-05-27	0	0	0	1
"Kendrick"	2022-05-28	0	0	0	0
"Kendrick"	2022-05-29	0	0	0	0
"Kendrick"	2022-05-30	0	0	0	0
"Kendrick"	2022-05-31	0	0	0	0
"Kendrick"	2022-06-01	0	1	0	0
"Kendrick"	2022-06-02	0	0	0	0
"Kendrick"	2022-06-03	0	0	0	0
"Kendrick"	2022-06-04	0	0	0	0
"Kendrick"	2022-06-05	0	0	0	0
"Kendrick"	2022-06-06	0	0	0	0
"Kendrick"	2022-06-07	0	0	0	0
"Kendrick"	2022-06-08	0	0	1	0
"Kendrick"	2022-06-09	0	0	0	0
"Kendrick"	2022-06-10	0	0	0	1
"Kendrick"	2022-06-11	0	0	0	1
"Kendrick"	2022-06-12	0	0	0	0
"Kendrick"	2022-06-13	0	0	0	0
"Kendrick"	2022-06-14	0	0	0	0
"Kendrick"	2022-06-15	0	0	0	0
"Kendrick"	2022-06-16	0	0	0	1
"Kendrick"	2022-06-17	0	0	0	3
"Kendrick"	2022-06-18	0	0	0	0
"Kendrick"	2022-06-19	0	0	0	0
"Kendrick"	2022-06-20	0	0	0	0
"Kendrick"	2022-06-21	0	0	0	0
"Kendrick"	2022-06-22	0	0	0	0
"Kendrick"	2022-06-23	0	0	0	0
"Kendrick"	2022-06-24	0	0	1	1
"Kendrick"	2022-06-25	0	0	0	0
"Kendrick"	2022-06-26	0	0	0	0
"Kendrick"	2022-06-27	0	0	0	0
"Kendrick"	2022-06-28	0	0	0	0
"Kendrick"	2022-06-29	0	0	0	0
"Kendrick"	2022-06-30	0	0	0	0
"Kendrick"	2022-07-01	0	0	0	2
"Kendrick"	2022-07-02	0	0	0	0
"Kendrick"	2022-07-03	0	0	0	0
"Kendrick"	2022-07-04	0	0	0	0
"Kendrick"	2022-07-05	0	0	0	1
"Kendrick"	2022-07-06	0	0	0	0
"Kendrick"	2022-07-07	0	0	0	0
"Kendrick"	2022-07-08	0	0	0	0
"Kendrick"	2022-07-09	0	0	0	0
"Kendrick"	2022-07-10	0	0	0	0
"Kendrick"	2022-07-11	0	0	0	0
"Kendrick"	2022-07-12	0	0	0	0
"Kendrick"	2022-07-13	0	0	0	0
"Kendrick"	2022-07-14	0	1	0	0
"Kendrick"	2022-07-15	0	0	0	0
"Kendrick"	2022-07-16	0	0	0	0
"Kendrick"	2022-07-17	0	0	0	0
"Kendrick"	2022-07-18	0	0	0	0
"Kendrick"	2022-07-19	0	0	0	0
"Kendrick"	2022-07-20	0	0	0	0
"Kendrick"	2022-07-21	0	0	0	0
"Kendrick"	2022-07-22	0	0	0	0
"Kendrick"	2022-07-23	0	0	0	0
"Kendrick"	2022-07-24	0	0	0	0
"Kendrick"	2022-07-25	0	0	0	0
"Kendrick"	2022-07-26	0	0	0	0
"Kendrick"	2022-07-27	0	0	0	0
"Kendrick"	2022-07-28	1	2	0	0
"Kendrick"	2022-07-29	0	0	0	1
"Kendrick"	2022-07-30	0	0	0	0
"Kendrick"	2022-07-31	0	0	0	0
"Kendrick"	2022-08-01	0	0	0	0
"Kendrick"	2022-08-02	0	0	0	0
"Kendrick"	2022-08-03	0	0	0	2
"Kendrick"	2022-08-04	0	0	0	0
"Kendrick"	2022-08-05	0	0	0	0
"Kendrick"	2022-08-06	0	0	0	0
"Kendrick"	2022-08-07	0	0	0	0
"Kendrick"	2022-08-08	0	0	0	0
"Kendrick"	2022-08-09	0	0	0	0
"Kendrick"	2022-08-10	0	0	0	0
"Kendrick"	2022-08-11	0	0	1	1
"Kendrick"	2022-08-12	0	0	0	1
"Kendrick"	2022-08-13	0	0	0	0
"Kendrick"	2022-08-14	0	0	0	0
"Kendrick"	2022-08-15	0	0	0	0
"Kendrick"	2022-08-16	0	0	0	0
"Kendrick"	2022-08-17	0	0	0	0
"Kendrick"	2022-08-18	2	1	1	0
"Kendrick"	2022-08-19	0	0	0	0
"Kendrick"	2022-08-20	0	0	0	0
"Kendrick"	2022-08-21	0	0	0	0
"Kendrick"	2022-08-22	0	0	0	0
"Kendrick"	2022-08-23	0	0	1	0
"Kendrick"	2022-08-24	0	0	0	0
"Kendrick"	2022-08-25	0	0	0	0
"Kendrick"	2022-08-26	1	0	0	0
"Kendrick"	2022-08-27	0	0	0	0
"Kendrick"	2022-08-28	0	0	0	0
"Kendrick"	2022-08-29	0	0	0	0
"Kendrick"	2022-08-30	0	0	0	0
"Kendrick"	2022-08-31	0	0	0	0
"Kendrick"	2022-09-01	0	0	0	0
"Kendrick"	2022-09-02	0	0	0	0
"Kendrick"	2022-09-03	0	0	0	0
"Kendrick"	2022-09-04	0	0	0	0
"Kendrick"	2022-09-05	0	0	0	0
"Kendrick"	2022-09-06	0	0	0	0
"Kendrick"	2022-09-07	0	0	0	0
"Kendrick"	2022-09-08	0	0	0	0
"Kendrick"	2022-09-09	0	0	0	0
"Kendrick"	2022-09-10	0	0	0	0
"Kendrick"	2022-09-11	0	2	0	0
"Kendrick"	2022-09-12	0	0	0	1
"Kendrick"	2022-09-13	0	0	0	0
"Kendrick"	2022-09-14	0	0	0	0
"Kendrick"	2022-09-15	0	0	0	0
"Kendrick"	2022-09-16	0	1	0	0
"Kendrick"	2022-09-17	0	0	0	0
"Kendrick"	2022-09-18	0	0	0	0
"Kendrick"	2022-09-19	0	0	0	1
"Kendrick"	2022-09-20	0	0	0	0
"Kendrick"	2022-09-21	0	0	0	0
"Kendrick"	2022-09-22	0	0	0	1
"Kendrick"	2022-09-23	0	0	0	3
"Kendrick"	2022-09-24	0	0	0	1
"Kendrick"	2022-09-25	0	0	0	0
"Kendrick"	2022-09-26	0	0	0	1
"Kendrick"	2022-09-27	0	0	0	2
"Kendrick"	2022-09-28	0	0	0	1
"Kendrick"	2022-09-29	0	0	0	1
"Kendrick"	2022-09-30	0	0	0	0
"Kendrick"	2022-10-01	0	0	0	0
"Kendrick"	2022-10-02	0	0	0	0
"Kendrick"	2022-10-03	0	0	0	1
"Kendrick"	2022-10-04	0	0	0	1
"Kendrick"	2022-10-05	0	0	1	1
"Kendrick"	2022-10-06	0	2	1	0
"Kendrick"	2022-10-07	0	0	1	0
"Kendrick"	2022-10-08	0	0	0	0
"Kendrick"	2022-10-09	0	0	1	1
"Kendrick"	2022-10-10	0	0	0	0
"Kendrick"	2022-10-11	0	0	0	1
"Kendrick"	2022-10-12	0	0	0	1
"Kendrick"	2022-10-13	0	0	0	0
"Kendrick"	2022-10-14	0	0	0	0
"Kendrick"	2022-10-15	0	0	0	0
"Kendrick"	2022-10-16	0	0	0	0
"Kendrick"	2022-10-17	0	0	0	0
"Kendrick"	2022-10-18	0	0	0	4
"Kendrick"	2022-10-19	0	0	0	3
"Kendrick"	2022-10-20	0	0	0	0
"Kendrick"	2022-10-21	0	0	0	1
"Kendrick"	2022-10-22	0	0	0	0
"Kendrick"	2022-10-23	0	0	0	0
"Kendrick"	2022-10-24	1	0	0	0
"Kendrick"	2022-10-25	0	1	0	1
"Kendrick"	2022-10-26	0	0	0	0
"Kendrick"	2022-10-27	0	0	0	1
"Kendrick"	2022-10-28	0	0	0	0
"Kendrick"	2022-10-29	0	0	0	0
"Kendrick"	2022-10-30	0	0	0	0
"Kendrick"	2022-10-31	0	0	2	0
"Kendrick"	2022-11-01	1	0	0	1
"Kendrick"	2022-11-02	1	0	0	0
"Kendrick"	2022-11-03	0	0	0	0
"Kendrick"	2022-11-04	0	0	0	0
"Kendrick"	2022-11-05	0	0	0	0
"Kendrick"	2022-11-06	0	0	0	0
"Kendrick"	2022-11-07	0	0	0	0
"Kendrick"	2022-11-08	0	0	1	1
"Kendrick"	2022-11-09	0	0	0	1
"Kendrick"	2022-11-10	0	0	0	2
"Kendrick"	2022-11-11	0	0	0	0
"Kendrick"	2022-11-12	0	0	0	0
"Kendrick"	2022-11-13	0	0	0	0
"Kendrick"	2022-11-14	0	0	0	2
"Kendrick"	2022-11-15	0	0	0	2
"Kendrick"	2022-11-16	0	0	0	0
"Kendrick"	2022-11-17	0	0	0	0
"Kendrick"	2022-11-18	0	0	0	0
"Kendrick"	2022-11-19	0	0	0	0
"Kendrick"	2022-11-20	0	0	0	0
"Kendrick"	2022-11-21	0	0	1	0
"Kendrick"	2022-11-22	0	0	0	2
"Kendrick"	2022-11-23	0	0	0	0
"Kendrick"	2022-11-24	0	0	0	0
"Kendrick"	2022-11-25	0	0	0	0
"Kendrick"	2022-11-26	0	0	0	0
"Kendrick"	2022-11-27	0	0	0	2
"Kendrick"	2022-11-28	0	0	0	0
"Kendrick"	2022-11-29	0	0	0	0
"Kendrick"	2022-11-30	0	0	0	0
"Kendrick"	2022-12-01	0	0	0	0
"Kendrick"	2022-12-02	0	0	0	0
"Kendrick"	2022-12-03	0	0	0	0
"Kendrick"	2022-12-04	0	0	0	0
"Kendrick"	2022-12-05	0	0	0	0
"Kendrick"	2022-12-06	1	0	0	1
"Kendrick"	2022-12-07	0	0	0	3
"Kendrick"	2022-12-08	0	0	0	0
"Kendrick"	2022-12-09	0	0	0	0
"Kendrick"	2022-12-10	0	0	0	0
"Kendrick"	2022-12-11	0	0	0	0
"Kendrick"	2022-12-12	0	0	0	0
"Kendrick"	2022-12-13	0	0	0	0
"Kendrick"	2022-12-14	0	0	0	2
"Kendrick"	2022-12-15	0	0	0	0
"Kendrick"	2022-12-16	0	0	0	0
"Kendrick"	2022-12-17	0	0	0	0
"Kendrick"	2022-12-18	0	0	0	0
"Kendrick"	2022-12-19	0	0	0	0
"Kendrick"	2022-12-20	0	0	0	0
"Kendrick"	2022-12-21	0	0	0	0
"Kendrick"	2022-12-22	0	0	0	0
"Kendrick"	2022-12-23	0	0	0	0
"Kendrick"	2022-12-24	0	0	0	0
"Kendrick"	2022-12-25	0	0	0	0
"Kendrick"	2022-12-26	0	0	0	0
"Kendrick"	2022-12-27	0	0	0	0
"Kendrick"	2022-12-28	0	0	0	0
"Kendrick"	2022-12-29	0	0	0	0
"Kendrick"	2022-12-30	0	0	0	0
"Kendrick"	2022-12-31	0	0	0	0
"Kendrick"	2023-01-01	0	0	0	0
"Kendrick"	2023-01-02	0	0	0	0
"Kendrick"	2023-01-03	0	0	0	0
"Kendrick"	2023-01-04	0	0	0	0
"Moscow"	2020-12-15	2	0	0	0
"Moscow"	2020-12-16	1	0	0	0
"Moscow"	2020-12-17	1	0	0	0
"Moscow"	2020-12-18	66	0	0	0
"Moscow"	2020-12-19	61	0	0	0
"Moscow"	2020-12-20	18	0	0	0
"Moscow"	2020-12-21	55	0	0	0
"Moscow"	2020-12-22	75	0	0	0
"Moscow"	2020-12-23	13	0	0	0
"Moscow"	2020-12-24	0	0	0	0
"Moscow"	2020-12-25	0	0	0	0
"Moscow"	2020-12-26	0	0	0	0
"Moscow"	2020-12-27	0	0	0	0
"Moscow"	2020-12-28	3	0	0	0
"Moscow"	2020-12-29	4	0	0	0
"Moscow"	2020-12-30	17	0	0	0
"Moscow"	2020-12-31	4	0	0	0
"Moscow"	2021-01-01	1	1	0	0
"Moscow"	2021-01-02	115	0	0	0
"Moscow"	2021-01-03	0	0	0	0
"Moscow"	2021-01-04	1	0	0	0
"Moscow"	2021-01-05	88	1	0	0
"Moscow"	2021-01-06	12	1	0	0
"Moscow"	2021-01-07	6	0	0	0
"Moscow"	2021-01-08	10	64	0	0
"Moscow"	2021-01-09	1	57	0	0
"Moscow"	2021-01-10	1	30	0	0
"Moscow"	2021-01-11	9	52	0	0
"Moscow"	2021-01-12	24	67	0	0
"Moscow"	2021-01-13	32	5	0	0
"Moscow"	2021-01-14	90	0	0	0
"Moscow"	2021-01-15	9	3	0	0
"Moscow"	2021-01-16	5	0	0	0
"Moscow"	2021-01-17	3	0	0	0
"Moscow"	2021-01-18	48	2	0	0
"Moscow"	2021-01-19	62	3	0	0
"Moscow"	2021-01-20	27	3	0	0
"Moscow"	2021-01-21	365	1	0	0
"Moscow"	2021-01-22	362	11	0	0
"Moscow"	2021-01-23	21	109	0	0
"Moscow"	2021-01-24	7	0	0	0
"Moscow"	2021-01-25	34	2	0	0
"Moscow"	2021-01-26	78	70	0	0
"Moscow"	2021-01-27	29	7	0	1
"Moscow"	2021-01-28	19	6	0	0
"Moscow"	2021-01-29	31	17	0	0
"Moscow"	2021-01-30	5	0	0	0
"Moscow"	2021-01-31	1	0	0	0
"Moscow"	2021-02-01	196	8	0	0
"Moscow"	2021-02-02	244	18	0	0
"Moscow"	2021-02-03	48	9	0	0
"Moscow"	2021-02-04	181	79	0	0
"Moscow"	2021-02-05	23	4	0	0
"Moscow"	2021-02-06	202	5	0	0
"Moscow"	2021-02-07	0	1	0	0
"Moscow"	2021-02-08	7	48	0	0
"Moscow"	2021-02-09	273	16	0	0
"Moscow"	2021-02-10	30	27	0	0
"Moscow"	2021-02-11	153	76	0	0
"Moscow"	2021-02-12	47	109	0	0
"Moscow"	2021-02-13	33	17	0	0
"Moscow"	2021-02-14	19	7	0	0
"Moscow"	2021-02-15	39	3	0	0
"Moscow"	2021-02-16	50	60	0	0
"Moscow"	2021-02-17	34	32	0	0
"Moscow"	2021-02-18	383	298	0	0
"Moscow"	2021-02-19	263	275	0	0
"Moscow"	2021-02-20	0	3	0	0
"Moscow"	2021-02-21	0	0	0	0
"Moscow"	2021-02-22	3	43	0	0
"Moscow"	2021-02-23	181	64	0	0
"Moscow"	2021-02-24	39	24	0	0
"Moscow"	2021-02-25	136	17	0	0
"Moscow"	2021-02-26	86	9	0	0
"Moscow"	2021-02-27	104	200	0	0
"Moscow"	2021-02-28	51	1	0	0
"Moscow"	2021-03-01	40	186	0	0
"Moscow"	2021-03-02	68	319	0	0
"Moscow"	2021-03-03	37	53	0	0
"Moscow"	2021-03-04	95	198	0	0
"Moscow"	2021-03-05	106	37	0	0
"Moscow"	2021-03-06	29	8	0	0
"Moscow"	2021-03-07	22	1	0	0
"Moscow"	2021-03-08	53	13	0	0
"Moscow"	2021-03-09	99	194	0	0
"Moscow"	2021-03-10	119	12	0	0
"Moscow"	2021-03-11	116	479	1	0
"Moscow"	2021-03-12	75	250	0	0
"Moscow"	2021-03-13	27	24	0	0
"Moscow"	2021-03-14	4	17	0	0
"Moscow"	2021-03-15	134	34	0	0
"Moscow"	2021-03-16	55	188	0	0
"Moscow"	2021-03-17	195	30	0	0
"Moscow"	2021-03-18	283	130	0	0
"Moscow"	2021-03-19	411	16	0	0
"Moscow"	2021-03-20	101	12	0	0
"Moscow"	2021-03-21	16	0	0	0
"Moscow"	2021-03-22	153	11	0	0
"Moscow"	2021-03-23	61	47	0	0
"Moscow"	2021-03-24	209	34	0	0
"Moscow"	2021-03-25	241	137	0	0
"Moscow"	2021-03-26	209	163	0	0
"Moscow"	2021-03-27	40	99	0	0
"Moscow"	2021-03-28	2	49	1	0
"Moscow"	2021-03-29	73	45	0	0
"Moscow"	2021-03-30	222	49	0	0
"Moscow"	2021-03-31	113	57	0	0
"Moscow"	2021-04-01	591	41	0	0
"Moscow"	2021-04-02	379	45	0	0
"Moscow"	2021-04-03	126	30	0	0
"Moscow"	2021-04-04	13	17	0	0
"Moscow"	2021-04-05	63	63	0	0
"Moscow"	2021-04-06	159	50	0	0
"Moscow"	2021-04-07	394	173	0	0
"Moscow"	2021-04-08	306	278	0	0
"Moscow"	2021-04-09	239	358	0	0
"Moscow"	2021-04-10	28	79	0	0
"Moscow"	2021-04-11	11	3	0	0
"Moscow"	2021-04-12	53	176	0	0
"Moscow"	2021-04-13	74	50	0	0
"Moscow"	2021-04-14	48	217	0	0
"Moscow"	2021-04-15	216	193	0	0
"Moscow"	2021-04-16	240	261	0	0
"Moscow"	2021-04-17	129	40	0	0
"Moscow"	2021-04-18	1	13	0	0
"Moscow"	2021-04-19	21	61	0	0
"Moscow"	2021-04-20	38	182	1	0
"Moscow"	2021-04-21	62	72	0	0
"Moscow"	2021-04-22	46	627	0	0
"Moscow"	2021-04-23	26	351	0	0
"Moscow"	2021-04-24	23	32	0	0
"Moscow"	2021-04-25	9	1	0	0
"Moscow"	2021-04-26	19	62	0	0
"Moscow"	2021-04-27	39	172	0	0
"Moscow"	2021-04-28	30	101	0	0
"Moscow"	2021-04-29	26	143	0	0
"Moscow"	2021-04-30	194	174	0	0
"Moscow"	2021-05-01	25	124	0	0
"Moscow"	2021-05-02	7	5	0	0
"Moscow"	2021-05-03	17	47	0	0
"Moscow"	2021-05-04	31	84	0	0
"Moscow"	2021-05-05	28	363	1	0
"Moscow"	2021-05-06	40	221	0	0
"Moscow"	2021-05-07	36	76	0	0
"Moscow"	2021-05-08	19	77	0	0
"Moscow"	2021-05-09	3	6	0	0
"Moscow"	2021-05-10	24	47	0	0
"Moscow"	2021-05-11	38	35	0	0
"Moscow"	2021-05-12	34	80	0	0
"Moscow"	2021-05-13	47	173	0	0
"Moscow"	2021-05-14	96	181	0	0
"Moscow"	2021-05-15	71	60	0	0
"Moscow"	2021-05-16	5	4	0	0
"Moscow"	2021-05-17	47	25	0	0
"Moscow"	2021-05-18	45	36	0	0
"Moscow"	2021-05-19	51	37	0	0
"Moscow"	2021-05-20	68	39	0	0
"Moscow"	2021-05-21	45	177	0	0
"Moscow"	2021-05-22	35	28	0	0
"Moscow"	2021-05-23	13	8	0	0
"Moscow"	2021-05-24	38	19	0	0
"Moscow"	2021-05-25	46	44	0	0
"Moscow"	2021-05-26	66	17	0	0
"Moscow"	2021-05-27	41	32	0	0
"Moscow"	2021-05-28	29	17	0	0
"Moscow"	2021-05-29	21	17	0	0
"Moscow"	2021-05-30	5	2	0	0
"Moscow"	2021-05-31	4	7	0	0
"Moscow"	2021-06-01	33	25	0	0
"Moscow"	2021-06-02	52	26	0	0
"Moscow"	2021-06-03	30	29	0	0
