"sample_collect_date"	"daily_cases"	"location"	"StandardizedCases"	"TotalCases"
2020-05-03	0	"Potlatch"	0	0.0472813238770686
2020-05-04	0	"Potlatch"	0	0.0472813238770686
2020-05-05	0	"Potlatch"	0	0.0472813238770686
2020-05-06	0	"Potlatch"	0	0.0472813238770686
2020-05-07	0	"Potlatch"	0	0.0472813238770686
2020-05-08	0	"Potlatch"	0	0.0472813238770686
2020-05-09	0	"Potlatch"	0	0.0472813238770686
2020-05-10	0	"Potlatch"	0	0.0472813238770686
2020-05-11	0	"Potlatch"	0	0.0472813238770686
2020-05-12	0	"Potlatch"	0	0.0472813238770686
2020-05-13	0	"Potlatch"	0	0.0472813238770686
2020-05-14	0	"Potlatch"	0	0.0472813238770686
2020-05-15	0	"Potlatch"	0	0.0472813238770686
2020-05-16	0	"Potlatch"	0	0.0472813238770686
2020-05-17	0	"Potlatch"	0	0.0472813238770686
2020-05-18	0	"Potlatch"	0	0.0472813238770686
2020-05-19	0	"Potlatch"	0	0.0472813238770686
2020-05-20	0	"Potlatch"	0	0.0472813238770686
2020-05-21	0	"Potlatch"	0	0.0472813238770686
2020-05-22	0	"Potlatch"	0	0.0472813238770686
2020-05-23	0	"Potlatch"	0	0.0472813238770686
2020-05-24	0	"Potlatch"	0	0.0472813238770686
2020-05-25	0	"Potlatch"	0	0.0472813238770686
2020-05-26	0	"Potlatch"	0	0.0472813238770686
2020-05-27	0	"Potlatch"	0	0.0472813238770686
2020-05-28	0	"Potlatch"	0	0.0472813238770686
2020-05-29	0	"Potlatch"	0	0.0472813238770686
2020-05-30	0	"Potlatch"	0	0.0472813238770686
2020-05-31	0	"Potlatch"	0	0.0472813238770686
2020-06-01	0	"Potlatch"	0	0.0472813238770686
2020-06-02	0	"Potlatch"	0	0.0472813238770686
2020-06-03	0	"Potlatch"	0	0.0472813238770686
2020-06-04	0	"Potlatch"	0	0.0472813238770686
2020-06-05	0	"Potlatch"	0	0.0472813238770686
2020-06-06	0	"Potlatch"	0	0.0472813238770686
2020-06-07	0	"Potlatch"	0	0.0472813238770686
2020-06-08	0	"Potlatch"	0	0.0472813238770686
2020-06-09	0	"Potlatch"	0	0.0472813238770686
2020-06-10	0	"Potlatch"	0	0.0472813238770686
2020-06-11	0	"Potlatch"	0	0.0472813238770686
2020-06-12	0	"Potlatch"	0	0.0472813238770686
2020-06-13	0	"Potlatch"	0	0.0472813238770686
2020-06-14	0	"Potlatch"	0	0.0472813238770686
2020-06-15	0	"Potlatch"	0	0.0472813238770686
2020-06-16	0	"Potlatch"	0	0.0472813238770686
2020-06-17	0	"Potlatch"	0	0.0472813238770686
2020-06-18	0	"Potlatch"	0	0.0472813238770686
2020-06-19	0	"Potlatch"	0	0.0472813238770686
2020-06-20	0	"Potlatch"	0	0.0472813238770686
2020-06-21	0	"Potlatch"	0	0.0472813238770686
2020-06-22	0	"Potlatch"	0	0.0472813238770686
2020-06-23	0	"Potlatch"	0	0.0472813238770686
2020-06-24	0	"Potlatch"	0	0.0472813238770686
2020-06-25	0	"Potlatch"	0	0.0472813238770686
2020-06-26	0	"Potlatch"	0	0.0472813238770686
2020-06-27	0	"Potlatch"	0	0.0472813238770686
2020-06-28	0	"Potlatch"	0	0.0472813238770686
2020-06-29	0	"Potlatch"	0	0.0472813238770686
2020-06-30	0	"Potlatch"	0	0.0472813238770686
2020-07-01	0	"Potlatch"	0	0.0472813238770686
2020-07-02	0	"Potlatch"	0	0.0472813238770686
2020-07-03	0	"Potlatch"	0	0.0472813238770686
2020-07-04	0	"Potlatch"	0	0.0472813238770686
2020-07-05	0	"Potlatch"	0	0.0472813238770686
2020-07-06	0	"Potlatch"	0	0.0472813238770686
2020-07-07	3	"Potlatch"	0.141843971631206	0.189125295508274
2020-07-08	0	"Potlatch"	0	0.189125295508274
2020-07-09	0	"Potlatch"	0	0.189125295508274
2020-07-10	0	"Potlatch"	0	0.189125295508274
2020-07-11	0	"Potlatch"	0	0.189125295508274
2020-07-12	0	"Potlatch"	0	0.189125295508274
2020-07-13	0	"Potlatch"	0	0.189125295508274
2020-07-14	0	"Potlatch"	0	0.189125295508274
2020-07-15	0	"Potlatch"	0	0.189125295508274
2020-07-16	0	"Potlatch"	0	0.189125295508274
2020-07-17	0	"Potlatch"	0	0.189125295508274
2020-07-18	0	"Potlatch"	0	0.189125295508274
2020-07-19	0	"Potlatch"	0	0.189125295508274
2020-07-20	0	"Potlatch"	0	0.189125295508274
2020-07-21	0	"Potlatch"	0	0.189125295508274
2020-07-22	0	"Potlatch"	0	0.189125295508274
2020-07-23	0	"Potlatch"	0	0.189125295508274
2020-07-24	0	"Potlatch"	0	0.189125295508274
2020-07-25	0	"Potlatch"	0	0.189125295508274
2020-07-26	0	"Potlatch"	0	0.189125295508274
2020-07-27	1	"Potlatch"	0.0472813238770686	0.236406619385343
2020-07-28	0	"Potlatch"	0	0.236406619385343
2020-07-29	0	"Potlatch"	0	0.236406619385343
2020-07-30	0	"Potlatch"	0	0.236406619385343
2020-07-31	0	"Potlatch"	0	0.236406619385343
2020-08-01	0	"Potlatch"	0	0.236406619385343
2020-08-02	0	"Potlatch"	0	0.236406619385343
2020-08-03	2	"Potlatch"	0.0945626477541371	0.33096926713948
2020-08-04	0	"Potlatch"	0	0.33096926713948
2020-08-05	0	"Potlatch"	0	0.33096926713948
2020-08-06	0	"Potlatch"	0	0.33096926713948
2020-08-07	0	"Potlatch"	0	0.33096926713948
2020-08-08	0	"Potlatch"	0	0.33096926713948
2020-08-09	0	"Potlatch"	0	0.33096926713948
2020-08-10	0	"Potlatch"	0	0.33096926713948
2020-08-11	0	"Potlatch"	0	0.33096926713948
2020-08-12	0	"Potlatch"	0	0.33096926713948
2020-08-13	0	"Potlatch"	0	0.33096926713948
2020-08-14	0	"Potlatch"	0	0.33096926713948
2020-08-15	0	"Potlatch"	0	0.33096926713948
2020-08-16	0	"Potlatch"	0	0.33096926713948
2020-08-17	0	"Potlatch"	0	0.33096926713948
2020-08-18	0	"Potlatch"	0	0.33096926713948
2020-08-19	0	"Potlatch"	0	0.33096926713948
2020-08-20	0	"Potlatch"	0	0.33096926713948
2020-08-21	0	"Potlatch"	0	0.33096926713948
2020-08-22	0	"Potlatch"	0	0.33096926713948
2020-08-23	0	"Potlatch"	0	0.33096926713948
2020-08-24	0	"Potlatch"	0	0.33096926713948
2020-08-25	0	"Potlatch"	0	0.33096926713948
2020-08-26	0	"Potlatch"	0	0.33096926713948
2020-08-27	1	"Potlatch"	0.0472813238770686	0.378250591016548
2020-08-28	0	"Potlatch"	0	0.378250591016548
2020-08-29	0	"Potlatch"	0	0.378250591016548
2020-08-30	0	"Potlatch"	0	0.378250591016548
2020-08-31	0	"Potlatch"	0	0.378250591016548
2020-09-01	0	"Potlatch"	0	0.378250591016548
2020-09-02	0	"Potlatch"	0	0.378250591016548
2020-09-03	0	"Potlatch"	0	0.378250591016548
2020-09-04	0	"Potlatch"	0	0.378250591016548
2020-09-05	0	"Potlatch"	0	0.378250591016548
2020-09-06	0	"Potlatch"	0	0.378250591016548
2020-09-07	0	"Potlatch"	0	0.378250591016548
2020-09-08	0	"Potlatch"	0	0.378250591016548
2020-09-09	0	"Potlatch"	0	0.378250591016548
2020-09-10	1	"Potlatch"	0.0472813238770686	0.425531914893617
2020-09-11	1	"Potlatch"	0.0472813238770686	0.472813238770686
2020-09-12	0	"Potlatch"	0	0.472813238770686
2020-09-13	0	"Potlatch"	0	0.472813238770686
2020-09-14	1	"Potlatch"	0.0472813238770686	0.520094562647754
2020-09-15	0	"Potlatch"	0	0.520094562647754
2020-09-16	0	"Potlatch"	0	0.520094562647754
2020-09-17	0	"Potlatch"	0	0.520094562647754
2020-09-18	0	"Potlatch"	0	0.520094562647754
2020-09-19	0	"Potlatch"	0	0.520094562647754
2020-09-20	0	"Potlatch"	0	0.520094562647754
2020-09-21	0	"Potlatch"	0	0.520094562647754
2020-09-22	0	"Potlatch"	0	0.520094562647754
2020-09-23	0	"Potlatch"	0	0.520094562647754
2020-09-24	3	"Potlatch"	0.141843971631206	0.66193853427896
2020-09-25	0	"Potlatch"	0	0.66193853427896
2020-09-26	0	"Potlatch"	0	0.66193853427896
2020-09-27	0	"Potlatch"	0	0.66193853427896
2020-09-28	0	"Potlatch"	0	0.66193853427896
2020-09-29	2	"Potlatch"	0.0945626477541371	0.756501182033097
2020-09-30	0	"Potlatch"	0	0.756501182033097
2020-10-01	3	"Potlatch"	0.141843971631206	0.898345153664303
2020-10-02	1	"Potlatch"	0.0472813238770686	0.945626477541371
2020-10-03	0	"Potlatch"	0	0.945626477541371
2020-10-04	0	"Potlatch"	0	0.945626477541371
2020-10-05	0	"Potlatch"	0	0.945626477541371
2020-10-06	1	"Potlatch"	0.0472813238770686	0.99290780141844
2020-10-07	0	"Potlatch"	0	0.99290780141844
2020-10-08	0	"Potlatch"	0	0.99290780141844
2020-10-09	0	"Potlatch"	0	0.99290780141844
2020-10-10	0	"Potlatch"	0	0.99290780141844
2020-10-11	0	"Potlatch"	0	0.99290780141844
2020-10-12	0	"Potlatch"	0	0.99290780141844
2020-10-13	1	"Potlatch"	0.0472813238770686	1.04018912529551
2020-10-14	1	"Potlatch"	0.0472813238770686	1.08747044917258
2020-10-15	0	"Potlatch"	0	1.08747044917258
2020-10-16	0	"Potlatch"	0	1.08747044917258
2020-10-17	0	"Potlatch"	0	1.08747044917258
2020-10-18	0	"Potlatch"	0	1.08747044917258
2020-10-19	1	"Potlatch"	0.0472813238770686	1.13475177304965
2020-10-20	1	"Potlatch"	0.0472813238770686	1.18203309692671
2020-10-21	1	"Potlatch"	0.0472813238770686	1.22931442080378
2020-10-22	0	"Potlatch"	0	1.22931442080378
2020-10-23	2	"Potlatch"	0.0945626477541371	1.32387706855792
2020-10-24	0	"Potlatch"	0	1.32387706855792
2020-10-25	0	"Potlatch"	0	1.32387706855792
2020-10-26	5	"Potlatch"	0.236406619385343	1.56028368794326
2020-10-27	3	"Potlatch"	0.141843971631206	1.70212765957447
2020-10-28	0	"Potlatch"	0	1.70212765957447
2020-10-29	0	"Potlatch"	0	1.70212765957447
2020-10-30	1	"Potlatch"	0.0472813238770686	1.74940898345154
2020-10-31	0	"Potlatch"	0	1.74940898345154
2020-11-01	0	"Potlatch"	0	1.74940898345154
2020-11-02	2	"Potlatch"	0.0945626477541371	1.84397163120567
2020-11-03	2	"Potlatch"	0.0945626477541371	1.93853427895981
2020-11-04	2	"Potlatch"	0.0945626477541371	2.03309692671395
2020-11-05	3	"Potlatch"	0.141843971631206	2.17494089834515
2020-11-06	2	"Potlatch"	0.0945626477541371	2.26950354609929
2020-11-07	0	"Potlatch"	0	2.26950354609929
2020-11-08	0	"Potlatch"	0	2.26950354609929
2020-11-09	6	"Potlatch"	0.283687943262411	2.5531914893617
2020-11-10	1	"Potlatch"	0.0472813238770686	2.60047281323877
2020-11-11	0	"Potlatch"	0	2.60047281323877
2020-11-12	3	"Potlatch"	0.141843971631206	2.74231678486998
2020-11-13	11	"Potlatch"	0.520094562647754	3.26241134751773
2020-11-14	0	"Potlatch"	0	3.26241134751773
2020-11-15	0	"Potlatch"	0	3.26241134751773
2020-11-16	5	"Potlatch"	0.236406619385343	3.49881796690307
2020-11-17	4	"Potlatch"	0.189125295508274	3.68794326241135
2020-11-18	3	"Potlatch"	0.141843971631206	3.82978723404255
2020-11-19	1	"Potlatch"	0.0472813238770686	3.87706855791962
2020-11-20	1	"Potlatch"	0.0472813238770686	3.92434988179669
2020-11-21	0	"Potlatch"	0	3.92434988179669
2020-11-22	0	"Potlatch"	0	3.92434988179669
2020-11-23	4	"Potlatch"	0.189125295508274	4.11347517730496
2020-11-24	1	"Potlatch"	0.0472813238770686	4.16075650118203
2020-11-25	1	"Potlatch"	0.0472813238770686	4.2080378250591
2020-11-26	0	"Potlatch"	0	4.2080378250591
2020-11-27	5	"Potlatch"	0.236406619385343	4.44444444444444
2020-11-28	0	"Potlatch"	0	4.44444444444444
2020-11-29	0	"Potlatch"	0	4.44444444444444
2020-11-30	0	"Potlatch"	0	4.44444444444444
2020-12-01	2	"Potlatch"	0.0945626477541371	4.53900709219858
2020-12-02	1	"Potlatch"	0.0472813238770686	4.58628841607565
2020-12-03	3	"Potlatch"	0.141843971631206	4.72813238770686
2020-12-04	1	"Potlatch"	0.0472813238770686	4.77541371158392
2020-12-05	0	"Potlatch"	0	4.77541371158392
2020-12-06	0	"Potlatch"	0	4.77541371158392
2020-12-07	8	"Potlatch"	0.378250591016548	5.15366430260047
2020-12-08	0	"Potlatch"	0	5.15366430260047
2020-12-09	2	"Potlatch"	0.0945626477541371	5.24822695035461
2020-12-10	0	"Potlatch"	0	5.24822695035461
2020-12-11	5	"Potlatch"	0.236406619385343	5.48463356973995
2020-12-12	0	"Potlatch"	0	5.48463356973995
2020-12-13	0	"Potlatch"	0	5.48463356973995
2020-12-14	0	"Potlatch"	0	5.48463356973995
2020-12-15	4	"Potlatch"	0.189125295508274	5.67375886524823
2020-12-16	0	"Potlatch"	0	5.67375886524823
2020-12-17	1	"Potlatch"	0.0472813238770686	5.7210401891253
2020-12-18	1	"Potlatch"	0.0472813238770686	5.76832151300236
2020-12-19	0	"Potlatch"	0	5.76832151300236
2020-12-20	0	"Potlatch"	0	5.76832151300236
2020-12-21	2	"Potlatch"	0.0945626477541371	5.8628841607565
2020-12-22	0	"Potlatch"	0	5.8628841607565
2020-12-23	5	"Potlatch"	0.236406619385343	6.09929078014184
2020-12-24	0	"Potlatch"	0	6.09929078014184
2020-12-25	0	"Potlatch"	0	6.09929078014184
2020-12-26	0	"Potlatch"	0	6.09929078014184
2020-12-27	0	"Potlatch"	0	6.09929078014184
2020-12-28	2	"Potlatch"	0.0945626477541371	6.19385342789598
2020-12-29	0	"Potlatch"	0	6.19385342789598
2020-12-30	3	"Potlatch"	0.141843971631206	6.33569739952719
2020-12-31	1	"Potlatch"	0.0472813238770686	6.38297872340426
2021-01-01	0	"Potlatch"	0	6.38297872340426
2021-01-02	0	"Potlatch"	0	6.38297872340426
2021-01-03	0	"Potlatch"	0	6.38297872340426
2021-01-04	1	"Potlatch"	0.0472813238770686	6.43026004728132
2021-01-05	0	"Potlatch"	0	6.43026004728132
2021-01-06	1	"Potlatch"	0.0472813238770686	6.47754137115839
2021-01-07	1	"Potlatch"	0.0472813238770686	6.52482269503546
2021-01-08	0	"Potlatch"	0	6.52482269503546
2021-01-09	0	"Potlatch"	0	6.52482269503546
2021-01-10	0	"Potlatch"	0	6.52482269503546
2021-01-11	1	"Potlatch"	0.0472813238770686	6.57210401891253
2021-01-12	0	"Potlatch"	0	6.57210401891253
2021-01-13	0	"Potlatch"	0	6.57210401891253
2021-01-14	0	"Potlatch"	0	6.57210401891253
2021-01-15	0	"Potlatch"	0	6.57210401891253
2021-01-16	0	"Potlatch"	0	6.57210401891253
2021-01-17	0	"Potlatch"	0	6.57210401891253
2021-01-18	0	"Potlatch"	0	6.57210401891253
2021-01-19	0	"Potlatch"	0	6.57210401891253
2021-01-20	0	"Potlatch"	0	6.57210401891253
2021-01-21	1	"Potlatch"	0.0472813238770686	6.6193853427896
2021-01-22	0	"Potlatch"	0	6.6193853427896
2021-01-23	0	"Potlatch"	0	6.6193853427896
2021-01-24	0	"Potlatch"	0	6.6193853427896
2021-01-25	2	"Potlatch"	0.0945626477541371	6.71394799054374
2021-01-26	1	"Potlatch"	0.0472813238770686	6.7612293144208
2021-01-27	1	"Potlatch"	0.0472813238770686	6.80851063829787
2021-01-28	0	"Potlatch"	0	6.80851063829787
2021-01-29	0	"Potlatch"	0	6.80851063829787
2021-01-30	0	"Potlatch"	0	6.80851063829787
2021-01-31	0	"Potlatch"	0	6.80851063829787
2021-02-01	0	"Potlatch"	0	6.80851063829787
2021-02-02	0	"Potlatch"	0	6.80851063829787
2021-02-03	2	"Potlatch"	0.0945626477541371	6.90307328605201
2021-02-04	2	"Potlatch"	0.0945626477541371	6.99763593380615
2021-02-05	0	"Potlatch"	0	6.99763593380615
2021-02-06	0	"Potlatch"	0	6.99763593380615
2021-02-07	0	"Potlatch"	0	6.99763593380615
2021-02-08	2	"Potlatch"	0.0945626477541371	7.09219858156028
2021-02-09	0	"Potlatch"	0	7.09219858156028
2021-02-10	5	"Potlatch"	0.236406619385343	7.32860520094563
2021-02-11	6	"Potlatch"	0.283687943262411	7.61229314420804
2021-02-12	3	"Potlatch"	0.141843971631206	7.75413711583924
2021-02-13	0	"Potlatch"	0	7.75413711583924
2021-02-14	0	"Potlatch"	0	7.75413711583924
2021-02-15	0	"Potlatch"	0	7.75413711583924
2021-02-16	0	"Potlatch"	0	7.75413711583924
2021-02-17	4	"Potlatch"	0.189125295508274	7.94326241134752
2021-02-18	1	"Potlatch"	0.0472813238770686	7.99054373522459
2021-02-19	0	"Potlatch"	0	7.99054373522459
2021-02-20	0	"Potlatch"	0	7.99054373522459
2021-02-21	0	"Potlatch"	0	7.99054373522459
2021-02-22	0	"Potlatch"	0	7.99054373522459
2021-02-23	1	"Potlatch"	0.0472813238770686	8.03782505910165
2021-02-24	0	"Potlatch"	0	8.03782505910165
2021-02-25	2	"Potlatch"	0.0945626477541371	8.13238770685579
2021-02-26	0	"Potlatch"	0	8.13238770685579
2021-02-27	0	"Potlatch"	0	8.13238770685579
2021-02-28	0	"Potlatch"	0	8.13238770685579
2021-03-01	2	"Potlatch"	0.0945626477541371	8.22695035460993
2021-03-02	0	"Potlatch"	0	8.22695035460993
2021-03-03	1	"Potlatch"	0.0472813238770686	8.274231678487
2021-03-04	1	"Potlatch"	0.0472813238770686	8.32151300236407
2021-03-05	0	"Potlatch"	0	8.32151300236407
2021-03-06	0	"Potlatch"	0	8.32151300236407
2021-03-07	0	"Potlatch"	0	8.32151300236407
2021-03-08	0	"Potlatch"	0	8.32151300236407
2021-03-09	0	"Potlatch"	0	8.32151300236407
2021-03-10	0	"Potlatch"	0	8.32151300236407
2021-03-11	0	"Potlatch"	0	8.32151300236407
2021-03-12	0	"Potlatch"	0	8.32151300236407
2021-03-13	0	"Potlatch"	0	8.32151300236407
2021-03-14	0	"Potlatch"	0	8.32151300236407
2021-03-15	0	"Potlatch"	0	8.32151300236407
2021-03-16	0	"Potlatch"	0	8.32151300236407
2021-03-17	0	"Potlatch"	0	8.32151300236407
2021-03-18	0	"Potlatch"	0	8.32151300236407
2021-03-19	0	"Potlatch"	0	8.32151300236407
2021-03-20	0	"Potlatch"	0	8.32151300236407
2021-03-21	0	"Potlatch"	0	8.32151300236407
2021-03-22	0	"Potlatch"	0	8.32151300236407
2021-03-23	0	"Potlatch"	0	8.32151300236407
2021-03-24	0	"Potlatch"	0	8.32151300236407
2021-03-25	0	"Potlatch"	0	8.32151300236407
2021-03-26	0	"Potlatch"	0	8.32151300236407
2021-03-27	0	"Potlatch"	0	8.32151300236407
2021-03-28	0	"Potlatch"	0	8.32151300236407
2021-03-29	0	"Potlatch"	0	8.32151300236407
2021-03-30	0	"Potlatch"	0	8.32151300236407
2021-03-31	0	"Potlatch"	0	8.32151300236407
2021-04-01	0	"Potlatch"	0	8.32151300236407
2021-04-02	0	"Potlatch"	0	8.32151300236407
2021-04-03	0	"Potlatch"	0	8.32151300236407
2021-04-04	0	"Potlatch"	0	8.32151300236407
2021-04-05	0	"Potlatch"	0	8.32151300236407
2021-04-06	2	"Potlatch"	0.0945626477541371	8.4160756501182
2021-04-07	0	"Potlatch"	0	8.4160756501182
2021-04-08	0	"Potlatch"	0	8.4160756501182
2021-04-09	0	"Potlatch"	0	8.4160756501182
2021-04-10	0	"Potlatch"	0	8.4160756501182
2021-04-11	0	"Potlatch"	0	8.4160756501182
2021-04-12	0	"Potlatch"	0	8.4160756501182
2021-04-13	0	"Potlatch"	0	8.4160756501182
2021-04-14	0	"Potlatch"	0	8.4160756501182
2021-04-15	0	"Potlatch"	0	8.4160756501182
2021-04-16	0	"Potlatch"	0	8.4160756501182
2021-04-17	0	"Potlatch"	0	8.4160756501182
2021-04-18	0	"Potlatch"	0	8.4160756501182
2021-04-19	0	"Potlatch"	0	8.4160756501182
2021-04-20	0	"Potlatch"	0	8.4160756501182
2021-04-21	0	"Potlatch"	0	8.4160756501182
2021-04-22	0	"Potlatch"	0	8.4160756501182
2021-04-23	0	"Potlatch"	0	8.4160756501182
2021-04-24	0	"Potlatch"	0	8.4160756501182
2021-04-25	0	"Potlatch"	0	8.4160756501182
2021-04-26	0	"Potlatch"	0	8.4160756501182
2021-04-27	0	"Potlatch"	0	8.4160756501182
2021-04-28	0	"Potlatch"	0	8.4160756501182
2021-04-29	0	"Potlatch"	0	8.4160756501182
2021-04-30	0	"Potlatch"	0	8.4160756501182
2021-05-01	0	"Potlatch"	0	8.4160756501182
2021-05-02	0	"Potlatch"	0	8.4160756501182
2021-05-03	1	"Potlatch"	0.0472813238770686	8.46335697399527
2021-05-04	0	"Potlatch"	0	8.46335697399527
2021-05-05	0	"Potlatch"	0	8.46335697399527
2021-05-06	0	"Potlatch"	0	8.46335697399527
2021-05-07	1	"Potlatch"	0.0472813238770686	8.51063829787234
2021-05-08	0	"Potlatch"	0	8.51063829787234
2021-05-09	0	"Potlatch"	0	8.51063829787234
2021-05-10	0	"Potlatch"	0	8.51063829787234
2021-05-11	0	"Potlatch"	0	8.51063829787234
2021-05-12	0	"Potlatch"	0	8.51063829787234
2021-05-13	0	"Potlatch"	0	8.51063829787234
2021-05-14	0	"Potlatch"	0	8.51063829787234
2021-05-15	0	"Potlatch"	0	8.51063829787234
2021-05-16	0	"Potlatch"	0	8.51063829787234
2021-05-17	3	"Potlatch"	0.141843971631206	8.65248226950355
2021-05-18	0	"Potlatch"	0	8.65248226950355
2021-05-19	0	"Potlatch"	0	8.65248226950355
2021-05-20	1	"Potlatch"	0.0472813238770686	8.69976359338061
2021-05-21	0	"Potlatch"	0	8.69976359338061
2021-05-22	0	"Potlatch"	0	8.69976359338061
2021-05-23	0	"Potlatch"	0	8.69976359338061
2021-05-24	0	"Potlatch"	0	8.69976359338061
2021-05-25	0	"Potlatch"	0	8.69976359338061
2021-05-26	0	"Potlatch"	0	8.69976359338061
2021-05-27	0	"Potlatch"	0	8.69976359338061
2021-05-28	0	"Potlatch"	0	8.69976359338061
2021-05-29	0	"Potlatch"	0	8.69976359338061
2021-05-30	0	"Potlatch"	0	8.69976359338061
2021-05-31	0	"Potlatch"	0	8.69976359338061
2021-06-01	0	"Potlatch"	0	8.69976359338061
2021-06-02	0	"Potlatch"	0	8.69976359338061
2021-06-03	0	"Potlatch"	0	8.69976359338061
2021-06-04	0	"Potlatch"	0	8.69976359338061
2021-06-05	0	"Potlatch"	0	8.69976359338061
2021-06-06	0	"Potlatch"	0	8.69976359338061
2021-06-07	0	"Potlatch"	0	8.69976359338061
2021-06-08	0	"Potlatch"	0	8.69976359338061
2021-06-09	0	"Potlatch"	0	8.69976359338061
2021-06-10	0	"Potlatch"	0	8.69976359338061
2021-06-11	0	"Potlatch"	0	8.69976359338061
2021-06-12	0	"Potlatch"	0	8.69976359338061
2021-06-13	0	"Potlatch"	0	8.69976359338061
2021-06-14	1	"Potlatch"	0.0472813238770686	8.74704491725768
2021-06-15	0	"Potlatch"	0	8.74704491725768
2021-06-16	0	"Potlatch"	0	8.74704491725768
2021-06-17	0	"Potlatch"	0	8.74704491725768
2021-06-18	0	"Potlatch"	0	8.74704491725768
2021-06-19	0	"Potlatch"	0	8.74704491725768
2021-06-20	0	"Potlatch"	0	8.74704491725768
2021-06-21	0	"Potlatch"	0	8.74704491725768
2021-06-22	0	"Potlatch"	0	8.74704491725768
2021-06-23	0	"Potlatch"	0	8.74704491725768
2021-06-24	0	"Potlatch"	0	8.74704491725768
2021-06-25	0	"Potlatch"	0	8.74704491725768
2021-06-26	0	"Potlatch"	0	8.74704491725768
2021-06-27	0	"Potlatch"	0	8.74704491725768
2021-06-28	0	"Potlatch"	0	8.74704491725768
2021-06-29	0	"Potlatch"	0	8.74704491725768
2021-06-30	0	"Potlatch"	0	8.74704491725768
2021-07-01	0	"Potlatch"	0	8.74704491725768
2021-07-02	0	"Potlatch"	0	8.74704491725768
2021-07-03	0	"Potlatch"	0	8.74704491725768
2021-07-04	0	"Potlatch"	0	8.74704491725768
2021-07-05	0	"Potlatch"	0	8.74704491725768
2021-07-06	0	"Potlatch"	0	8.74704491725768
2021-07-07	0	"Potlatch"	0	8.74704491725768
2021-07-08	0	"Potlatch"	0	8.74704491725768
2021-07-09	0	"Potlatch"	0	8.74704491725768
2021-07-10	0	"Potlatch"	0	8.74704491725768
2021-07-11	0	"Potlatch"	0	8.74704491725768
2021-07-12	0	"Potlatch"	0	8.74704491725768
2021-07-13	0	"Potlatch"	0	8.74704491725768
2021-07-14	0	"Potlatch"	0	8.74704491725768
2021-07-15	0	"Potlatch"	0	8.74704491725768
2021-07-16	1	"Potlatch"	0.0472813238770686	8.79432624113475
2021-07-17	0	"Potlatch"	0	8.79432624113475
2021-07-18	0	"Potlatch"	0	8.79432624113475
2021-07-19	1	"Potlatch"	0.0472813238770686	8.84160756501182
2021-07-20	0	"Potlatch"	0	8.84160756501182
2021-07-21	0	"Potlatch"	0	8.84160756501182
2021-07-22	1	"Potlatch"	0.0472813238770686	8.88888888888889
2021-07-23	0	"Potlatch"	0	8.88888888888889
2021-07-24	0	"Potlatch"	0	8.88888888888889
2021-07-25	0	"Potlatch"	0	8.88888888888889
2021-07-26	0	"Potlatch"	0	8.88888888888889
2021-07-27	0	"Potlatch"	0	8.88888888888889
2021-07-28	1	"Potlatch"	0.0472813238770686	8.93617021276596
2021-07-29	0	"Potlatch"	0	8.93617021276596
2021-07-30	1	"Potlatch"	0.0472813238770686	8.98345153664303
2021-07-31	0	"Potlatch"	0	8.98345153664303
2021-08-01	0	"Potlatch"	0	8.98345153664303
2021-08-02	1	"Potlatch"	0.0472813238770686	9.03073286052009
2021-08-03	0	"Potlatch"	0	9.03073286052009
2021-08-04	0	"Potlatch"	0	9.03073286052009
2021-08-05	0	"Potlatch"	0	9.03073286052009
2021-08-06	1	"Potlatch"	0.0472813238770686	9.07801418439716
2021-08-07	0	"Potlatch"	0	9.07801418439716
2021-08-08	0	"Potlatch"	0	9.07801418439716
2021-08-09	1	"Potlatch"	0.0472813238770686	9.12529550827423
2021-08-10	0	"Potlatch"	0	9.12529550827423
2021-08-11	1	"Potlatch"	0.0472813238770686	9.1725768321513
2021-08-12	0	"Potlatch"	0	9.1725768321513
2021-08-13	0	"Potlatch"	0	9.1725768321513
2021-08-14	0	"Potlatch"	0	9.1725768321513
2021-08-15	0	"Potlatch"	0	9.1725768321513
2021-08-16	0	"Potlatch"	0	9.1725768321513
2021-08-17	1	"Potlatch"	0.0472813238770686	9.21985815602837
2021-08-18	0	"Potlatch"	0	9.21985815602837
2021-08-19	0	"Potlatch"	0	9.21985815602837
2021-08-20	0	"Potlatch"	0	9.21985815602837
2021-08-21	0	"Potlatch"	0	9.21985815602837
2021-08-22	0	"Potlatch"	0	9.21985815602837
2021-08-23	0	"Potlatch"	0	9.21985815602837
2021-08-24	1	"Potlatch"	0.0472813238770686	9.26713947990544
2021-08-25	0	"Potlatch"	0	9.26713947990544
2021-08-26	0	"Potlatch"	0	9.26713947990544
2021-08-27	1	"Potlatch"	0.0472813238770686	9.31442080378251
2021-08-28	0	"Potlatch"	0	9.31442080378251
2021-08-29	0	"Potlatch"	0	9.31442080378251
2021-08-30	0	"Potlatch"	0	9.31442080378251
2021-08-31	0	"Potlatch"	0	9.31442080378251
2021-09-01	0	"Potlatch"	0	9.31442080378251
2021-09-02	0	"Potlatch"	0	9.31442080378251
2021-09-03	5	"Potlatch"	0.236406619385343	9.55082742316785
2021-09-04	0	"Potlatch"	0	9.55082742316785
2021-09-05	0	"Potlatch"	0	9.55082742316785
